LDLA_equmesh_mode3_2.,21.972011,21.860387,0.740958,0.111625
LDLA_equmesh_mode9_0.,24.800330,25.923742,0.395793,-1.123412
LDLA_equmesh_mode9_1.,24.361713,23.098331,0.690821,1.263382
LDLA_equmesh_mode9_2.,22.435216,23.375080,0.680692,-0.939864
LDLA_nonaux_mode3_0.,10.968004,12.835425,0.523759,-1.867422
LDLA_nonaux_mode3_1.,6.886227,8.276342,0.491212,-1.390114
LDLA_nonaux_mode3_2.,19.714506,19.896067,0.731427,-0.181561
LDLA_nonaux_mode9_0.,13.064999,13.339403,0.346080,-0.274405
LDLA_nonaux_mode9_1.,16.728625,17.720540,0.501640,-0.991915
LDLA_nonaux_mode9_2.,14.428213,15.601804,0.294794,-1.173591
LDNA_aux_mode3_0.,9.360842,10.357835,0.635498,-0.996992
LDNA_aux_mode3_1.,8.839334,9.158181,0.435093,-0.318847
LDNA_aux_mode3_2.,8.900238,10.341635,0.479166,-1.441397
LDNA_aux_mode9_0.,6.824380,5.886800,1.226353,0.937580
LDNA_aux_mode9_1.,9.605091,9.957986,0.655660,-0.352895
LDNA_aux_mode9_2.,8.082318,8.069077,0.558842,0.013241
LDNA_equmesh_mode3_0.,27.978754,26.988483,0.536529,0.990271
LDNA_equmesh_mode3_1.,23.044462,21.869818,0.385169,1.174644
LDNA_equmesh_mode3_2.,26.941187,26.145469,0.870317,0.795719
LDNA_equmesh_mode9_0.,25.580273,24.510499,0.482930,1.069774
LDNA_equmesh_mode9_1.,23.299222,24.029369,0.533546,-0.730147
LDNA_equmesh_mode9_2.,27.271205,25.700168,0.499921,1.571037
LDNA_nonaux_mode3_0.,11.351439,13.536928,1.391345,-2.185489
LDNA_nonaux_mode3_1.,11.359345,12.784969,0.443491,-1.425624
LDNA_nonaux_mode3_2.,9.789213,11.170428,0.802448,-1.381215
LDNA_nonaux_mode9_0.,8.017942,8.786669,0.712751,-0.768727
LDNA_nonaux_mode9_1.,6.325327,5.787396,1.429332,0.537931
LDNA_nonaux_mode9_2.,5.019093,7.799136,0.712112,-2.780043
